set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,center_X,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.827186023258518, -0.0510322845889365, -0.546187774222188, -0.926541764940976, 0.729588482996758, 0.199119787977959, 0.0409038307484091, -0.179054772980225, -0.215588349986043, 0.571666157082866], [0.0392322006973703]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,58.063937664032,0.535940408706665,2025-11-28 01:22:36.316064,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.827186023258518, -0.0510322845889365, -0.546187774222188, -0.926541764940976, 0.729588482996758]",0.0392322006973703,0.0,0.35853646626514435,0.1980173589352121,0.35939941939954034,0.16527099337460324
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.738504953479875, 0.0175392686544368, -0.687523937119799, -0.801908020341806, 0.740619267537379, 0.227098665403124, -0.00573257593572852, -0.319944161455196, -0.141727826658906, 0.640872459744257], [-0.211795823348889]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,59.0098011493683,0.0910630226135254,2025-11-28 01:23:34.953936,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.738504953479875, 0.0175392686544368, -0.687523937119799, -0.801908020341806, 0.740619267537379]",-0.211795823348889,0.0,0.4477883072411932,0.2590330761259828,0.4681700724006894,0.22333714190299128
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.807628694468275, 0.0392568669806966, -0.561442525562867, -0.942286287389911, 0.714941528898623, 0.209765314623812, -0.14863248739281, -0.417572128829584, -0.414517762198777, 0.640358216115744], [0.0254624870826014]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,57.5528087615967,0.0924503803253174,2025-11-28 01:24:34.092182,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.807628694468275, 0.0392568669806966, -0.561442525562867, -0.942286287389911, 0.714941528898623]",0.0254624870826014,0.0,0.4111673918579109,0.22633385254120464,0.41148117231039943,0.18871960015907582
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.94055977749776, -0.00506702050383918, -0.835393051523395, -0.850870856134748, 0.774877763653632, 0.285144266088989, 0.0501526917946508, -0.275949652023021, -0.271176671637069, 0.442481809281424], [-0.042095891871042]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,58.9865434169769,0.0765211582183838,2025-11-28 01:25:31.773978,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.94055977749776, -0.00506702050383918, -0.835393051523395, -0.850870856134748, 0.774877763653632]",-0.042095891871042,0.0,0.41468176841912946,0.19750854793790346,0.41537329638159154,0.16488580063365596
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.654323510134156, 0.176991248306001, -0.64297007467166, -0.844093787813307, 0.695263386327816, 0.236115000641497, 0.103731374926591, -0.133035335404513, -0.264564107792538, 0.721716158800821], [-0.201503397109181]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,57.5073742866516,0.0898580551147461,2025-11-28 01:26:30.874256,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.654323510134156, 0.176991248306001, -0.64297007467166, -0.844093787813307, 0.695263386327816]",-0.201503397109181,0.0,0.5455765020665588,0.331515333102208,0.561305521866207,0.2830300474262634
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.859821265269492, 0.0629535571529717, -0.595579132536017, -1.01057672936748, 0.71412336730441, 0.187676960726619, 0.0954545103372733, -0.254879696477793, -0.334191011877976, 0.489194694703706], [0.00651951307504866]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,56.9223983287811,0.0837366580963135,2025-11-28 01:27:28.511208,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.859821265269492, 0.0629535571529717, -0.595579132536017, -1.01057672936748, 0.71412336730441]",0.0065195130750486,0.0,0.4190264693731649,0.21421081251509447,0.4190446164155106,0.17851609443770133
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.813072320759438, -1.47759644543319e-05, -0.713596600366214, -0.824717105957047, 0.761823306104342, 0.113601046253928, -0.0658058362053505, -0.188763401826911, -0.215880836420828, 0.4956489430089], [0.0162333284132075]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,58.7905225753784,0.0962419509887695,2025-11-28 01:10:32.821321,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.813072320759438, -1.47759644543319e-05, -0.713596600366214, -0.824717105957047, 0.761823306104342]",0.0162333284132075,0.0,0.4213776701162765,0.2278265345051939,0.42149857335122437,0.18989936557955678
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,5000,"[[0.693598005121322, 0.176471870317903, -0.735812353084407, -0.875721717835502, 0.745185983813066, 0.18036006679451, -0.0176454177803339, -0.173891392240588, -0.384878171630089, 0.550978054776677], [-0.041156095194898]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_5000,58.1161427497864,0.0943105220794678,2025-11-28 01:11:31.760978,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.693598005121322, 0.176471870317903, -0.735812353084407, -0.875721717835502, 0.745185983813066]",-0.041156095194898,0.0,0.551277680393129,0.3168137330362436,0.5518568512712282,0.26429374822548496
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.582892434189589, 0.356099965271427, -0.717443480256553, -0.953566051670623, 0.751663693101003, 0.237960998202915, -0.0218734740042994, -0.216940518935074, -0.209726182667832, 0.582688105011629], [-0.105093098255681]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,87.3925273418427,0.127242565155029,2025-11-28 01:12:30.01638,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.582892434189589, 0.356099965271427, -0.717443480256553, -0.953566051670623, 0.751663693101003]",-0.105093098255681,0.0,0.6777024531034922,0.41687772084237107,0.6804823468846657,0.3492388605854722
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.637616290680439, 0.141534892325381, -0.556227342538301, -0.978853345938762, 0.739854834689185, 0.243421991613152, 0.0505522800558908, -0.184431182650866, -0.183388922671081, 0.55236134744373], [-0.100462721529645]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,90.537068605423,0.101744651794434,2025-11-28 01:13:57.577801,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.637616290680439, 0.141534892325381, -0.556227342538301, -0.978853345938762, 0.739854834689185]",-0.100462721529645,0.0,0.5357279027676538,0.3132980695787944,0.5394956222640416,0.2627638510518525
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.903475137181524, 0.0153748454637002, -0.546724360891665, -0.977317476181212, 0.705859375362965, 0.172899150007432, 0.00695996175690215, -0.191137462198736, -0.212507756392903, 0.583811750022853], [0.05588610729957]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,89.2783505916595,0.0989015102386475,2025-11-28 01:15:28.255632,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.903475137181524, 0.0153748454637002, -0.546724360891665, -0.977317476181212, 0.705859375362965]",0.05588610729957,0.0,0.3688153213324336,0.18957929519366004,0.37038359342974836,0.1585032888262332
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.867026792266466, 0.0740587796949717, -0.690365601651702, -0.921004076471133, 0.736938926524304, 0.206970266903374, 0.00553174136930419, -0.150363369575567, -0.213798134600946, 0.557628187800786], [-0.10982842682476]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,87.1051771640778,0.100111246109009,2025-11-28 01:16:57.670307,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.867026792266466, 0.0740587796949717, -0.690365601651702, -0.921004076471133, 0.736938926524304]",-0.10982842682476,0.0,0.43136238266340426,0.22195563264531976,0.4363101771296598,0.1869734077609001
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.803371274449007, 0.208635998518594, -0.626707426937866, -1.02871195140218, 0.708026174958819, 0.151597588279638, -0.020144003487395, -0.233380845722556, -0.287737206289591, 0.612974308264137], [-0.106640795239104]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,85.6637828350067,0.100714683532715,2025-11-28 01:18:24.912622,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.803371274449007, 0.208635998518594, -0.626707426937866, -1.02871195140218, 0.708026174958819]",-0.106640795239104,0.0,0.5138821632358432,0.27669580156741774,0.5176710867963745,0.2324752111743862
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.982279290909838, 0.00764915115455221, -0.738556561205042, -0.919273494865625, 0.734673584706233, 0.168283469626891, 0.0907897961975721, -0.218814815546762, -0.302601884931586, 0.496490415926299], [-0.00583351220894957]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,86.1510374546051,0.0978169441223145,2025-11-28 01:19:50.715049,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.982279290909838, 0.00764915115455221, -0.738556561205042, -0.919273494865625, 0.734673584706233]",-0.0058335122089495,0.0,0.3781754432889465,0.1761774874281607,0.37819023511475647,0.1468202445009159
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.792676318995748, 0.228259804905851, -0.680873626156769, -0.99171492322589, 0.733536384911425, 0.150253803593802, 0.091414901315469, -0.196380469077184, -0.219288793772685, 0.707763700389837], [-0.128332011301789]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,83.6123340129852,0.0990793704986572,2025-11-28 01:21:17.004034,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.792676318995748, 0.228259804905851, -0.680873626156769, -0.99171492322589, 0.733536384911425]",-0.128332011301789,0.0,0.5317671588939205,0.28892213731443045,0.5369710658067687,0.24351329861615245
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.962855298299705, -0.00544197819539024, -0.626751066891011, -1.03545992321524, 0.7253982058518, 0.145172651130171, 0.0725770044426055, -0.20268029394511, -0.248582335243149, 0.514799803779122], [-0.0155363897849202]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,83.7412140369415,0.0909788608551025,2025-11-28 01:22:40.752551,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.962855298299705, -0.00544197819539024, -0.626751066891011, -1.03545992321524, 0.7253982058518]",-0.0155363897849202,0.0,0.3642300815143323,0.16718274296926133,0.3643385367853214,0.13935918237564263
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.72010121613102, 0.135558212245414, -0.624385871943749, -0.922999275077202, 0.725415650131981, 0.176231651739757, -0.0104494578291307, -0.169385236545667, -0.243083623059754, 0.585888966573223], [-0.0586501105424191]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,82.7205510139465,0.0861718654632568,2025-11-28 01:24:04.623427,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.72010121613102, 0.135558212245414, -0.624385871943749, -0.922999275077202, 0.725415650131981]",-0.0586501105424191,0.0,0.5007078108762016,0.2854964664896996,0.50206819136711,0.23848702798585597
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,10000,"[[0.764497896710193, 0.111866439730018, -0.61393190212847, -0.960821459590621, 0.750430807354616, 0.184226662685376, 0.00189196120151407, -0.254439560001453, -0.290943892183399, 0.483773364816679], [0.0243832356458067]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_10000,81.4263682365417,0.082040548324585,2025-11-28 01:25:27.464354,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.764497896710193, 0.111866439730018, -0.61393190212847, -0.960821459590621, 0.750430807354616]",0.0243832356458067,0.0,0.47518193745676335,0.2592238295607844,0.4754166930177925,0.21611894833074677
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.848508081598223, 0.201021628823118, -0.687243984037985, -1.03159409586045, 0.77029914378795, 0.203108225916561, 0.0483460259485166, -0.19538429685179, -0.166691179971847, 0.547433272402518], [-0.0767589895784258]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,335.504054546356,0.144812345504761,2025-11-28 01:26:49.011011,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.848508081598223, 0.201021628823118, -0.687243984037985, -1.03159409586045, 0.77029914378795]",-0.0767589895784258,0.0,0.5041567375521893,0.2597186147980376,0.5059983432449896,0.21741416941188144
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.93270565948538, 0.0218174275417429, -0.562951272724513, -1.10091978208151, 0.769958925455522, 0.165792201006133, 0.0546897036520288, -0.237397226994785, -0.205849441270678, 0.544155133285553], [-0.00409116899223663]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,324.867256879807,0.13203501701355,2025-11-28 01:32:24.699306,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.93270565948538, 0.0218174275417429, -0.562951272724513, -1.10091978208151, 0.769958925455522]",-0.0040911689922366,0.0,0.38926094321724924,0.17817652416143895,0.3892677616364438,0.14848322641181963
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.922273374263003, 0.0863106923269032, -0.638295870882628, -1.04192160425757, 0.766315910912711, 0.173369477494438, -0.0015287535857365, -0.185308464605586, -0.169267139632202, 0.534330166383677], [-0.0244001616895429]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,317.248784780502,0.128783702850342,2025-11-28 01:37:49.732194,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.922273374263003, 0.0863106923269032, -0.638295870882628, -1.04192160425757, 0.766315910912711]",-0.0244001616895429,0.0,0.4217604315606375,0.20062263209722514,0.4219861368919389,0.16728475472943358
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.911741607934112, 0.0465926902949125, -0.663735185882115, -0.997610836904475, 0.77001776589328, 0.194600662278483, 0.0215483015132267, -0.204586573246521, -0.180612508785049, 0.529381395641564], [-0.0661004606774459]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,310.443135499954,0.129442453384399,2025-11-28 01:43:07.142669,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.911741607934112, 0.0465926902949125, -0.663735185882115, -0.997610836904475, 0.77001776589328]",-0.0661004606774459,0.0,0.4070902888063353,0.19487662242260745,0.4088548977011735,0.16312539716913466
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.976270365930657, 0.0251720870616589, -0.666276971607891, -1.01546186304308, 0.7645701557842, 0.168658070772345, 0.0450578088506443, -0.189066475040032, -0.229263119638516, 0.539702185219213], [-0.0810377411496469]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,312.765290737152,0.130598545074463,2025-11-28 01:48:17.746305,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.976270365930657, 0.0251720870616589, -0.666276971607891, -1.01546186304308, 0.7645701557842]",-0.0810377411496469,0.0,0.3798039861016943,0.17164547676889835,0.38251999173384477,0.14413241655585482
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[1.00296816731485, 0.0303848227338468, -0.680559620248773, -0.997812812984916, 0.754143811520682, 0.175442800434838, 0.0477047703813333, -0.20327970040536, -0.255005570237985, 0.529827981624419], [-0.0110373461162107]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,318.312601327896,0.153218984603882,2025-11-28 01:53:30.673545,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.00296816731485, 0.0303848227338468, -0.680559620248773, -0.997812812984916, 0.754143811520682]",-0.0110373461162107,0.0,0.37502990889248256,0.16794101479917328,0.3750808963979658,0.13997114950085926
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.883342921824982, 0.165831539086644, -0.685357448207255, -1.02118793720964, 0.758841450403322, 0.188436396022468, 0.0630363527005101, -0.195817316775924, -0.215237376250722, 0.573212274303474], [-0.0679603240014802]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,312.977011442184,0.129500389099121,2025-11-28 01:58:49.171442,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.883342921824982, 0.165831539086644, -0.685357448207255, -1.02118793720964, 0.758841450403322]",-0.0679603240014802,0.0,0.4753493155725992,0.23849451308221284,0.47689428552750124,0.19951519517490837
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.971320355798075, 0.0570426695846989, -0.679608126557993, -1.02545124918718, 0.760453412526756, 0.186873840210456, 0.0426401018955659, -0.233419407431121, -0.253802522644053, 0.554586371241016], [-0.0641690830298324]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,309.059502363205,0.130750894546509,2025-11-28 02:04:02.309659,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.971320355798075, 0.0570426695846989, -0.679608126557993, -1.02545124918718, 0.760453412526756]",-0.0641690830298324,0.0,0.3987553531232386,0.18198802588113258,0.40035892164237685,0.15234296677042541
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.932542447365372, 0.0828966027392356, -0.731708882537133, -0.983766274179306, 0.777975271423889, 0.162396207358822, -0.00270831315871227, -0.215691341455309, -0.252532379573354, 0.540290052280642], [-0.0218825391058226]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,311.255702733994,0.125259399414062,2025-11-28 02:09:11.53242,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.932542447365372, 0.0828966027392356, -0.731708882537133, -0.983766274179306, 0.777975271423889]",-0.0218825391058226,0.0,0.4293757388503549,0.2036325836369972,0.4295508667988396,0.169773627283784
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP.M,50000,"[[0.911477203246079, 0.0868724070546489, -0.618493323459137, -1.04037237222886, 0.766898992866152, 0.151527031211528, 0.0598427998434527, -0.198997212219662, -0.246603185357199, 0.546539316490447], [-0.0551126607826681]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP.M_50000,310.288181066513,0.131250619888306,2025-11-28 02:14:22.945886,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.911477203246079, 0.0868724070546489, -0.618493323459137, -1.04037237222886, 0.766898992866152]",-0.0551126607826681,0.0,0.4223468404168079,0.2030375373047542,0.42351321662799823,0.1697041819837194
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.M.IMP.M,100,"[[-0.470402619358015, 0.259757637339063, 0.061523371736013, -0.27840815325365, 0.220326372693973, 0.144205662187214, 0.678941918544448, 0.576475535453657, -0.530344030522872, 2.54648578251928], [-1.17599267374756]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.M.IMP.M_100,19.0398490428925,0.0762081146240234,2025-11-28 02:19:33.40273,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-0.470402619358015, 0.259757637339063, 0.061523371736013, -0.27840815325365, 0.220326372693973]",-1.17599267374756,0.0,1.8924886441446418,1.308540466435351,1.7237966300498488,1.320943516814115
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.M.IMP.M,100,"[[1.01776094815124, -0.668008995857808, -0.280110793009541, -0.417611724715724, 0.368126748282404, 0.603808074058088, 0.70074311324393, -0.394459366423616, -0.662352671093847, -0.30242680518977], [0.18854501854214]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.M.IMP.M_100,18.9612112045288,0.0808072090148926,2025-11-28 02:19:52.548828,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.01776094815124, -0.668008995857808, -0.280110793009541, -0.417611724715724, 0.368126748282404]",0.18854501854214,0.0,0.3006851983956811,0.22188483520301872,0.3295605503018619,0.19082890000535824
